dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"20-24, Male, Long-Term RTRI, Positive",wK0kHh2EiQL,wK0kHh2EiQL,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"20-24, Male, Recent RTRI, Positive",LaaRjdn7jAD,LaaRjdn7jAD,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Female, Long-Term RTRI, Positive",IoRycKqZNDI,IoRycKqZNDI,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Female, Recent RTRI, Positive",rSGaucMkPsY,rSGaucMkPsY,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Male, Long-Term RTRI, Positive",QG7NL9XR23L,QG7NL9XR23L,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Male, Recent RTRI, Positive",nqT0myTrduf,nqT0myTrduf,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Female, Long-Term RTRI, Positive",bkWVLi3Rui0,bkWVLi3Rui0,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Female, Recent RTRI, Positive",z2ri77yIuEf,z2ri77yIuEf,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Male, Long-Term RTRI, Positive",EazTWMgVUnv,EazTWMgVUnv,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Male, Recent RTRI, Positive",bhlYvUa54jV,bhlYvUa54jV,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Female, Long-Term RTRI, Positive",urUkOT4gsT7,urUkOT4gsT7,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Female, Recent RTRI, Positive",BT6OtQgjZjC,BT6OtQgjZjC,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Male, Long-Term RTRI, Positive",n8IHDsuqfLB,n8IHDsuqfLB,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Male, Recent RTRI, Positive",evXfCt24nMJ,evXfCt24nMJ,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"40-44, Female, Long-Term RTRI, Positive",YP5VywDLG2b,YP5VywDLG2b,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"40-44, Female, Recent RTRI, Positive",Jct4yS3MNqs,Jct4yS3MNqs,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"40-44, Male, Long-Term RTRI, Positive",XsnEzQzgbwd,XsnEzQzgbwd,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"40-44, Male, Recent RTRI, Positive",Aygtopq2pcU,Aygtopq2pcU,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"45-49, Female, Long-Term RTRI, Positive",rp6703b9F6l,rp6703b9F6l,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"45-49, Female, Recent RTRI, Positive",zPOCGkgWGhO,zPOCGkgWGhO,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"45-49, Male, Long-Term RTRI, Positive",p9zKwQpnpgU,p9zKwQpnpgU,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"45-49, Male, Recent RTRI, Positive",vyrEjGFVNZV,vyrEjGFVNZV,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"50+, Female, Long-Term RTRI, Positive",r3Fk4JLLQuQ,r3Fk4JLLQuQ,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"50+, Female, Recent RTRI, Positive",tJOX8bgWV15,tJOX8bgWV15,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"50+, Male, Long-Term RTRI, Positive",HHIkRVjsSeb,HHIkRVjsSeb,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"50+, Male, Recent RTRI, Positive",aOrheuHmCp9,aOrheuHmCp9,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"Unknown Age, Female, Long-Term RTRI, Positive",ULLAQIKd3Q4,ULLAQIKd3Q4,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"Unknown Age, Female, Recent RTRI, Positive",VNczn8S2QqZ,VNczn8S2QqZ,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"Unknown Age, Male, Long-Term RTRI, Positive",KDwLmDtptAA,KDwLmDtptAA,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Age/Sex/RTRI/HIV)",HTS_RECENT_N_DSD_TB_Age_Sex_RTRI_HIV,,DkSGJZyKcAC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"Unknown Age, Male, Recent RTRI, Positive",bbUMNW0QhbM,bbUMNW0QhbM,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"15-19, Female, Confirmed Long-Term, Positive",ApVlYLRV6eM,ApVlYLRV6eM,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"15-19, Female, Confirmed Recent, Positive",UWsbAKRP2FZ,UWsbAKRP2FZ,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"15-19, Male, Confirmed Long-Term, Positive",ZF7PgMrjAR1,ZF7PgMrjAR1,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"15-19, Male, Confirmed Recent, Positive",aZtjPl8cPjo,aZtjPl8cPjo,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"20-24, Female, Confirmed Long-Term, Positive",YCNPxzZN75R,YCNPxzZN75R,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"20-24, Female, Confirmed Recent, Positive",ZfaGo1Ys3JN,ZfaGo1Ys3JN,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"20-24, Male, Confirmed Long-Term, Positive",NQ4QsG4R7kj,NQ4QsG4R7kj,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"20-24, Male, Confirmed Recent, Positive",hdR7pDwG0wf,hdR7pDwG0wf,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Female, Confirmed Long-Term, Positive",ohyj0ZrLHu4,ohyj0ZrLHu4,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Female, Confirmed Recent, Positive",rs2Q0FEeyLr,rs2Q0FEeyLr,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Male, Confirmed Long-Term, Positive",IcxTMUsVceA,IcxTMUsVceA,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"25-29, Male, Confirmed Recent, Positive",m0L6rfK3rQq,m0L6rfK3rQq,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Female, Confirmed Long-Term, Positive",mqQYKBSNxv0,mqQYKBSNxv0,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Female, Confirmed Recent, Positive",Wz8zQVd5gIH,Wz8zQVd5gIH,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Male, Confirmed Long-Term, Positive",GU8euPioxY9,GU8euPioxY9,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"30-34, Male, Confirmed Recent, Positive",HCCsLzD3ejY,HCCsLzD3ejY,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Female, Confirmed Long-Term, Positive",CuyYp5PMjnI,CuyYp5PMjnI,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Female, Confirmed Recent, Positive",dXaGYDoysi5,dXaGYDoysi5,,,
MER Results: Facility Based,"HTS_RECENT (N, DSD, TBClinic/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, TB/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_TB_Confirm_Age_Sex_HIV,,oudUdbVoTP4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period,"35-39, Male, Confirmed Long-Term, Positive",H4IFNg1wjmz,H4IFNg1wjmz,,,
